ID,Charm Type,Charm Name,Skill 1,Skill 2,Charm Slot,Table No.
58331,Timeworn Charm,Queen Talisman,Dragon Atk +1,,1,2
4265,Timeworn Charm,King Talisman,Recoil +3,Loading +1,1,2
31647,Timeworn Charm,King Talisman,Recoil +2,Stamina -3,2,2
14017,Timeworn Charm,King Talisman,KO +5,,0,2
48561,Timeworn Charm,Dragon Talisman,Slam +3,WindPress +3,0,2
49546,Timeworn Charm,King Talisman,Rewards +2,Rapid Fire +2,0,2
26817,Timeworn Charm,Queen Talisman,Constitutn +1,PierceS Up -1,2,2
13656,Timeworn Charm,King Talisman,Guard +4,,2,2
50388,Timeworn Charm,King Talisman,Guard Up +6,Expert +2,0,2
44283,Timeworn Charm,King Talisman,Status +5,BombStrUp +1,0,2
15611,Timeworn Charm,Queen Talisman,Loading +3,Thundr Atk -10,0,2
2290,Timeworn Charm,King Talisman,Will Recov +4,Ice Res +3,0,2
10862,Timeworn Charm,King Talisman,Blight Res +2,Dragon Res -10,3,2
16185,Timeworn Charm,Queen Talisman,Constitutn +3,,0,2
37951,Timeworn Charm,Queen Talisman,Debilitate +2,,0,2
12350,Timeworn Charm,Dragon Talisman,Eating +5,,2,2
16621,Timeworn Charm,King Talisman,Elemental +4,Constitutn -2,0,2
49324,Timeworn Charm,King Talisman,Elemental +5,,0,2
53108,Timeworn Charm,King Talisman,Awaken +1,Fencing +3,0,2
99,Timeworn Charm,Queen Talisman,Debilitate +2,ThunderRes -2,0,2
17424,Timeworn Charm,King Talisman,Fate +4,BombStrUp -8,2,2
59926,Timeworn Charm,King Talisman,FastCharge +5,,0,2
23533,Timeworn Charm,King Talisman,Fencing +3,Elemental +2,0,2
23939,Timeworn Charm,King Talisman,Protection +5,,2,2
30032,Timeworn Charm,King Talisman,Fire Atk +6,,0,2
56592,Timeworn Charm,King Talisman,Crit Draw +1,FastCharge +2,2,2
25016,Timeworn Charm,Dragon Talisman,Blight Res +2,PunishDraw +3,0,2
23495,Timeworn Charm,King Talisman,Dragon Atk +2,Attack +4,2,2
17251,Timeworn Charm,Dragon Talisman,Eating +2,Rec Level +4,0,2
29478,Timeworn Charm,King Talisman,Fate +2,Rec Speed +10,0,2
24451,Timeworn Charm,Queen Talisman,Recoil +1,,2,2
54781,Timeworn Charm,King Talisman,Rewards +4,Crit Draw +1,0,2
33095,Timeworn Charm,Queen Talisman,Blight Res +2,ThunderRes +1,0,2
7413,Timeworn Charm,King Talisman,Loading +4,PelletS Up +1,0,2
62791,Timeworn Charm,Queen Talisman,Slam +1,,1,2
4869,Timeworn Charm,King Talisman,WindPress +4,Will Recov -2,0,2
7225,Timeworn Charm,Queen Talisman,Crit Draw +2,Blight Res +1,0,2
29703,Timeworn Charm,Queen Talisman,Stamina +1,Wide Area -2,0,2
64051,Timeworn Charm,King Talisman,Slam +5,,0,2
30540,Timeworn Charm,King Talisman,Debilitate +2,Reload Spd +1,1,2
15274,Timeworn Charm,Queen Talisman,Recoil +1,,1,2
8341,Timeworn Charm,Dragon Talisman,Potential +3,HearProtct +3,0,2
30030,Timeworn Charm,Queen Talisman,PelletS Up +3,Attack -5,0,2
56240,Timeworn Charm,Queen Talisman,Fire Atk +5,Gunnery -10,0,2
28427,Timeworn Charm,King Talisman,Elemental +5,,0,2
35564,Timeworn Charm,King Talisman,Rewards +3,Stun +7,0,2
49779,Timeworn Charm,Dragon Talisman,Loading +5,,0,2
2462,Timeworn Charm,King Talisman,Will Recov +5,Guard Up -3,1,2
41134,Timeworn Charm,Queen Talisman,Sharpness +1,FastCharge -2,2,2
49654,Timeworn Charm,Dragon Talisman,Artisan +2,PunishDraw +3,0,2
45825,Timeworn Charm,Queen Talisman,Debilitate +3,Dragon Atk -10,0,2
25551,Timeworn Charm,Queen Talisman,Fire Atk +3,BombStrUp -3,0,2
52292,Timeworn Charm,King Talisman,Will Recov +4,Stamina -3,2,2
52572,Timeworn Charm,Queen Talisman,Constitutn +3,PierceS Up -3,1,2
36489,Timeworn Charm,Queen Talisman,Evade Dist +1,Water Res -7,2,2
16490,Timeworn Charm,King Talisman,PierceS Up +4,Ice Res +3,0,2
26268,Timeworn Charm,King Talisman,Rewards +5,Evade Dist -2,0,2
47758,Timeworn Charm,Dragon Talisman,Carving +3,Horn +9,0,2
38944,Timeworn Charm,Queen Talisman,Rec Level +4,Eating -1,0,2
56392,Timeworn Charm,Queen Talisman,Slam +1,,0,2
55179,Timeworn Charm,Queen Talisman,Will Recov +2,Crit Draw +1,0,2
37780,Timeworn Charm,King Talisman,Potential +5,Sheathe +1,0,2
47617,Timeworn Charm,King Talisman,Stamina +5,,0,2
14128,Timeworn Charm,Dragon Talisman,Constitutn +4,Fire Res +11,0,2
2734,Timeworn Charm,Queen Talisman,Guard Up +4,,0,2
23643,Timeworn Charm,Queen Talisman,Reload Spd +3,Wide Area -4,0,2
43299,Timeworn Charm,King Talisman,Fencing +3,,2,2
38516,Timeworn Charm,King Talisman,Artisan +3,Elemental +2,0,2
46427,Timeworn Charm,Queen Talisman,Elemental +2,Guard -3,1,2
777,Timeworn Charm,King Talisman,Thundr Atk +6,,2,2
6026,Timeworn Charm,King Talisman,Rec Level +2,Recoil +2,0,2
14768,Timeworn Charm,Dragon Talisman,Status +5,Water Atk +6,0,2
50011,Timeworn Charm,King Talisman,Guard Up +5,Water Atk +1,0,2
43294,Timeworn Charm,King Talisman,Loading +2,Defense +8,0,2
37636,Timeworn Charm,King Talisman,Recoil +2,Fire Res +5,2,2
22273,Timeworn Charm,King Talisman,PunishDraw +4,Crit Draw -1,0,2
63631,Timeworn Charm,Queen Talisman,Slam +2,Defense -10,0,2
21983,Timeworn Charm,Dragon Talisman,Guard +4,Dragon Atk +5,1,2
12591,Timeworn Charm,King Talisman,Reload Spd +3,,2,2
59037,Timeworn Charm,King Talisman,PunishDraw +4,Status -5,1,2
63158,Timeworn Charm,King Talisman,Awaken +6,,1,2
4098,Timeworn Charm,King Talisman,Rec Level +5,Loading -1,0,2
2255,Timeworn Charm,Queen Talisman,FatigueAtk +3,Expert -2,0,2
4702,Timeworn Charm,Dragon Talisman,Stamina +4,Will Recov +3,0,2
43196,Timeworn Charm,King Talisman,Thundr Atk +6,PunishDraw -2,0,2
20388,Timeworn Charm,King Talisman,PunishDraw +3,Attack +5,0,2
58686,Timeworn Charm,King Talisman,Thundr Atk +6,Elemental -2,2,2
1382,Timeworn Charm,King Talisman,FatigueAtk +3,Rec Level +3,0,2
47143,Timeworn Charm,Queen Talisman,Will Recov +2,,0,2
61430,Timeworn Charm,King Talisman,PelletS Up +5,,1,2
26785,Timeworn Charm,King Talisman,Will Recov +2,,0,2
8024,Timeworn Charm,Queen Talisman,Reload Spd +1,Attack -9,1,2
39601,Timeworn Charm,Dragon Talisman,Protection +3,PunishDraw +3,0,2
41298,Timeworn Charm,Queen Talisman,Rapid Fire +1,,0,2
13155,Timeworn Charm,King Talisman,FastCharge +4,Sheathe -10,0,2
27575,Timeworn Charm,Queen Talisman,Reload Spd +2,Guard Up -3,2,2
16338,Timeworn Charm,Queen Talisman,Guard +3,,0,2
64879,Timeworn Charm,Dragon Talisman,Water Atk +3,Evasion +4,0,2
45542,Timeworn Charm,King Talisman,Reload Spd +3,,2,2
41106,Timeworn Charm,Dragon Talisman,Thundr Atk +7,HearProtct +2,0,2
44726,Timeworn Charm,Dragon Talisman,Dragon Atk +1,Expert +6,3,2
28216,Timeworn Charm,Dragon Talisman,Sheathe +2,Reload Spd +4,0,2
63791,Timeworn Charm,King Talisman,Water Atk +2,Ice Attack +9,0,2
50143,Timeworn Charm,Queen Talisman,Status +2,Fate -3,0,2
1163,Timeworn Charm,Queen Talisman,Recoil +1,Constitutn -2,0,2
8599,Timeworn Charm,Dragon Talisman,Awaken +6,Guard Up +3,0,2
10075,Timeworn Charm,Queen Talisman,KO +3,,0,2
8399,Timeworn Charm,Dragon Talisman,Crit Draw +5,Loading +1,0,2
40238,Timeworn Charm,Dragon Talisman,Eating +2,Water Res +7,3,2
22684,Timeworn Charm,Dragon Talisman,PierceS Up +5,FatigueAtk +4,0,2
5241,Timeworn Charm,King Talisman,Stamina +3,Rewards +2,0,2
7334,Timeworn Charm,Dragon Talisman,PelletS Up +5,Will Recov +4,0,2
48887,Timeworn Charm,King Talisman,Evade Dist +4,ThunderRes +7,0,2
41559,Timeworn Charm,King Talisman,Debilitate +5,,0,2
59091,Timeworn Charm,Queen Talisman,Sharpness +3,,0,2
7299,Timeworn Charm,Queen Talisman,Rewards +3,Awaken -1,0,2
42727,Timeworn Charm,Queen Talisman,Constitutn +3,Stamina -1,0,2
3207,Timeworn Charm,Queen Talisman,Crit Draw +1,,2,2
41528,Timeworn Charm,Queen Talisman,KO +3,Slam -3,0,2
53635,Timeworn Charm,Queen Talisman,Loading +1,Slam -3,1,2
27488,Timeworn Charm,Queen Talisman,NormalS Up +1,Rec Speed -2,1,2
1026,Timeworn Charm,Queen Talisman,Awaken +1,Thundr Atk -5,1,2
49850,Timeworn Charm,King Talisman,NormalS Up +4,,0,2
14958,Timeworn Charm,Dragon Talisman,Rewards +5,Water Res +13,0,2
18088,Timeworn Charm,Queen Talisman,Loading +3,,0,2
46064,Timeworn Charm,Dragon Talisman,Potential +5,FastCharge +2,0,2
2252,Timeworn Charm,Queen Talisman,Elemental +2,,0,2
4174,Timeworn Charm,Queen Talisman,Sheathe +3,,0,2
15631,Timeworn Charm,King Talisman,Water Atk +4,,2,2
5810,Timeworn Charm,King Talisman,Protection +7,,0,2
42115,Timeworn Charm,King Talisman,PunishDraw +2,Water Atk +6,0,2
26221,Timeworn Charm,King Talisman,FastCharge +4,Evasion -3,0,2
39486,Timeworn Charm,Queen Talisman,Fencing +1,,0,2
21058,Timeworn Charm,King Talisman,Recoil +2,Psychic +10,0,2
45880,Timeworn Charm,Queen Talisman,KO +3,,0,2
35231,Timeworn Charm,King Talisman,Sharpness +4,,1,2
56534,Timeworn Charm,King Talisman,Potential +4,WindPress +1,0,2
14808,Timeworn Charm,Queen Talisman,Crit Draw +3,,0,2
57051,Timeworn Charm,King Talisman,Blight Res +4,Fire Atk -6,0,2
40437,Timeworn Charm,King Talisman,Status +6,Ice Attack -1,0,2
57708,Timeworn Charm,Queen Talisman,Potential +1,Guard Up -2,2,2
25343,Timeworn Charm,Dragon Talisman,Sharpness +4,Stamina +2,0,2
15684,Timeworn Charm,King Talisman,Status +5,Fire Atk +3,0,2
15138,Timeworn Charm,King Talisman,Blight Res +2,,2,2
49768,Timeworn Charm,Dragon Talisman,Slam +4,Health +11,0,2
526,Timeworn Charm,King Talisman,NormalS Up +5,Attack -1,0,2
27213,Timeworn Charm,King Talisman,FatigueAtk +3,Ice Attack +3,1,2
17989,Timeworn Charm,Queen Talisman,Status +4,,0,2
28640,Timeworn Charm,King Talisman,Guard +3,ThunderRes -4,2,2
7689,Timeworn Charm,King Talisman,NormalS Up +1,Debilitate +2,0,2
46004,Timeworn Charm,Queen Talisman,NormalS Up +2,Psychic +4,0,2
57055,Timeworn Charm,King Talisman,Crit Draw +2,,2,2
41141,Timeworn Charm,Queen Talisman,Blight Res +1,Fire Res -10,1,2
50886,Timeworn Charm,Queen Talisman,WindPress +2,,0,2
1205,Timeworn Charm,King Talisman,PierceS Up +3,,1,2
15991,Timeworn Charm,Queen Talisman,Eating +3,Wide Area -4,0,2
3807,Timeworn Charm,King Talisman,Rec Level +5,,0,2
16402,Timeworn Charm,King Talisman,Artisan +4,Wide Area +4,0,2
10780,Timeworn Charm,Dragon Talisman,Crit Draw +2,Expert +9,0,2
1753,Timeworn Charm,King Talisman,PunishDraw +4,,0,2
47076,Timeworn Charm,Queen Talisman,Potential +2,HearProtct -1,0,2
49638,Timeworn Charm,King Talisman,Debilitate +5,,0,2
43009,Timeworn Charm,King Talisman,Guard +5,Hunger -6,0,2
52839,Timeworn Charm,Dragon Talisman,FatigueAtk +3,Slam +3,0,2
18118,Timeworn Charm,King Talisman,Status +5,Psychic -5,0,2
51344,Timeworn Charm,King Talisman,Stamina +4,,0,2
16450,Timeworn Charm,Dragon Talisman,Ice Attack +6,Water Atk +4,0,2
19228,Timeworn Charm,Queen Talisman,Fire Atk +1,,1,2
50615,Timeworn Charm,King Talisman,PierceS Up +3,Evasion -3,1,2
18872,Timeworn Charm,King Talisman,Status +6,Thundr Atk -7,0,2
53322,Timeworn Charm,Queen Talisman,Debilitate +1,KO +1,0,2
37763,Timeworn Charm,Queen Talisman,PunishDraw +1,Status -3,0,2
44625,Timeworn Charm,Queen Talisman,PunishDraw +2,Guard Up -2,0,2
10440,Timeworn Charm,Dragon Talisman,Debilitate +5,KO +4,0,2
7276,Timeworn Charm,Queen Talisman,Sheathe +3,,0,2
38679,Timeworn Charm,King Talisman,PunishDraw +5,Expert +2,0,2
9752,Timeworn Charm,King Talisman,FatigueAtk +4,,1,2
16914,Timeworn Charm,Dragon Talisman,Loading +6,Fire Res +11,0,2
35529,Timeworn Charm,King Talisman,Blight Res +4,Status -4,0,2
43619,Timeworn Charm,King Talisman,Protection +3,Fire Res -6,2,2
29473,Timeworn Charm,King Talisman,Ice Attack +3,Fire Atk -8,2,2
23571,Timeworn Charm,Dragon Talisman,Loading +5,Hunger +10,0,2
30627,Timeworn Charm,Queen Talisman,Awaken +1,,3,2
30586,Timeworn Charm,Queen Talisman,Evade Dist +3,Status -10,1,2
23370,Timeworn Charm,King Talisman,Fate +1,Will Recov +3,1,2
60614,Timeworn Charm,King Talisman,Thundr Atk +7,,0,2
13895,Timeworn Charm,King Talisman,Recoil +4,Water Atk +2,0,2
27089,Timeworn Charm,King Talisman,PierceS Up +4,Thundr Atk -9,0,2
61528,Timeworn Charm,Dragon Talisman,WindPress +5,Evasion +4,0,2
44033,Timeworn Charm,King Talisman,NormalS Up +3,Rec Level +2,0,2
36974,Timeworn Charm,Dragon Talisman,Eating +4,Artisan +1,2,2
36487,Timeworn Charm,Queen Talisman,Awaken +4,Thundr Atk -1,0,2
16138,Timeworn Charm,King Talisman,Debilitate +3,,1,2
29679,Timeworn Charm,Dragon Talisman,KO +2,Rec Level +4,0,2
59827,Timeworn Charm,Dragon Talisman,Elemental +2,FatigueAtk +3,1,2
6109,Timeworn Charm,Queen Talisman,Ice Attack +4,FatigueAtk -1,1,2
29376,Timeworn Charm,King Talisman,Thundr Atk +6,,0,2
6499,Timeworn Charm,Dragon Talisman,Potential +6,Loading +1,0,2
32653,Timeworn Charm,Queen Talisman,Protection +4,Status -7,0,2
60347,Timeworn Charm,Dragon Talisman,Potential +5,WindPress +2,0,2
32266,Timeworn Charm,Queen Talisman,Evade Dist +2,,0,2
57598,Timeworn Charm,Queen Talisman,Thundr Atk +5,,0,2
5983,Timeworn Charm,King Talisman,Rec Level +2,Stun -1,3,2
7200,Timeworn Charm,Dragon Talisman,Rec Level +5,Crit Draw +3,0,2
25303,Timeworn Charm,Queen Talisman,WindPress +1,Crit Draw +1,0,2
8644,Timeworn Charm,King Talisman,Evade Dist +3,,3,2
17995,Timeworn Charm,King Talisman,Will Recov +6,Fire Atk -9,0,2
29696,Timeworn Charm,Dragon Talisman,PelletS Up +3,Evade Dist +3,0,2
62819,Timeworn Charm,Queen Talisman,Guard Up +1,Carving -3,1,2
9797,Timeworn Charm,King Talisman,Eating +2,NormalS Up -3,3,2
24834,Timeworn Charm,Queen Talisman,Eating +3,,0,2
56826,Timeworn Charm,King Talisman,Evasion +3,NormalS Up +2,0,2
837,Timeworn Charm,King Talisman,Fencing +5,,0,2
16586,Timeworn Charm,King Talisman,Guard +3,FastCharge +2,0,2
43164,Timeworn Charm,King Talisman,Ice Attack +6,Evade Dist -2,0,2
14756,Timeworn Charm,King Talisman,Rapid Fire +1,WindPress +1,2,2
47899,Timeworn Charm,King Talisman,PunishDraw +3,Guard Up -3,2,2
63760,Timeworn Charm,Queen Talisman,Slam +3,,0,2
44687,Timeworn Charm,King Talisman,Stamina +2,,2,2
21352,Timeworn Charm,Queen Talisman,Loading +1,,0,2
32261,Timeworn Charm,King Talisman,WindPress +3,Blight Res +1,0,2
56718,Timeworn Charm,Dragon Talisman,Evade Dist +6,HearProtct +1,0,2
47192,Timeworn Charm,Queen Talisman,Fire Atk +3,Reload Spd -2,0,2
4691,Timeworn Charm,Queen Talisman,Eating +3,,0,2
41260,Timeworn Charm,Queen Talisman,Blight Res +2,HearProtct -3,1,2
6467,Timeworn Charm,Queen Talisman,Blight Res +1,Reload Spd -3,0,2
27021,Timeworn Charm,Queen Talisman,Stamina +2,,0,2
49560,Timeworn Charm,Queen Talisman,Reload Spd +3,,0,2
29281,Timeworn Charm,Dragon Talisman,Potential +3,Rec Level +4,0,2
55142,Timeworn Charm,Dragon Talisman,Ice Attack +7,Thundr Atk +4,0,2
31268,Timeworn Charm,Dragon Talisman,PunishDraw +5,Fire Res +8,0,2
12676,Timeworn Charm,Queen Talisman,PunishDraw +1,Evasion +1,0,2
8634,Timeworn Charm,Queen Talisman,Stamina +2,,0,2
16235,Timeworn Charm,Queen Talisman,Slam +2,,1,2
46751,Timeworn Charm,Dragon Talisman,Debilitate +2,Recoil +3,0,2
57801,Timeworn Charm,Queen Talisman,WindPress +1,,1,2
41711,Timeworn Charm,Queen Talisman,FastCharge +1,Crit Draw -3,1,2
20480,Timeworn Charm,Queen Talisman,FastCharge +1,KO -1,2,2
9515,Timeworn Charm,King Talisman,Potential +6,,0,2
40565,Timeworn Charm,King Talisman,PierceS Up +4,,0,2
14873,Timeworn Charm,Dragon Talisman,Sharpness +5,Gunnery +7,0,2
3128,Timeworn Charm,Queen Talisman,Protection +1,Expert -9,1,2
27624,Timeworn Charm,King Talisman,Sheathe +6,Constitutn -1,1,2
24962,Timeworn Charm,King Talisman,Potential +6,,0,2
13991,Timeworn Charm,Queen Talisman,PelletS Up +2,PierceS Up +1,0,2
43985,Timeworn Charm,Dragon Talisman,Blight Res +4,Thundr Atk +5,0,2
28526,Timeworn Charm,King Talisman,FastCharge +3,Artisan +2,0,2
52988,Timeworn Charm,Queen Talisman,Debilitate +1,,0,2
44342,Timeworn Charm,King Talisman,Eating +4,,0,2
25995,Timeworn Charm,Queen Talisman,KO +2,Reload Spd -3,0,2
65073,Timeworn Charm,Queen Talisman,Fire Atk +4,,0,2
14323,Timeworn Charm,Queen Talisman,Fencing +3,,0,2
37054,Timeworn Charm,Dragon Talisman,Recoil +5,NormalS Up +3,0,2
50567,Timeworn Charm,Queen Talisman,Protection +2,,1,2
10424,Timeworn Charm,King Talisman,Fencing +5,Thundr Atk -7,0,2
4460,Timeworn Charm,King Talisman,Status +4,PelletS Up +1,0,2
604,Timeworn Charm,King Talisman,Water Atk +7,Rapid Fire -3,0,2
40941,Timeworn Charm,Queen Talisman,PunishDraw +1,FatigueAtk -2,1,2
15686,Timeworn Charm,Queen Talisman,Slam +3,,0,2
15490,Timeworn Charm,Queen Talisman,Elemental +1,Fencing +1,1,2
46357,Timeworn Charm,King Talisman,Fate +4,,0,2
53820,Timeworn Charm,King Talisman,Evasion +6,Elemental -2,0,2
60048,Timeworn Charm,King Talisman,Fate +3,,1,2
45005,Timeworn Charm,Queen Talisman,Elemental +2,,0,2
11957,Timeworn Charm,King Talisman,Status +5,,0,2
12816,Timeworn Charm,Queen Talisman,Guard +2,,2,2
33274,Timeworn Charm,King Talisman,Status +5,Rec Level -1,0,2
38917,Timeworn Charm,King Talisman,Rapid Fire +4,,0,2
51640,Timeworn Charm,King Talisman,WindPress +5,,0,2
3183,Timeworn Charm,Dragon Talisman,Eating +5,Thundr Atk +4,0,2
37304,Timeworn Charm,King Talisman,Ice Attack +4,Slam +1,0,2
29204,Timeworn Charm,Dragon Talisman,Debilitate +3,Rec Level +4,0,2
41590,Timeworn Charm,Queen Talisman,Fire Atk +2,Ice Res +4,0,2
64547,Timeworn Charm,Dragon Talisman,Awaken +4,PunishDraw +3,0,2
52473,Timeworn Charm,Queen Talisman,Potential +4,,0,2
19065,Timeworn Charm,Queen Talisman,Rapid Fire +1,,0,2
21927,Timeworn Charm,King Talisman,Will Recov +6,,0,2
2735,Timeworn Charm,Dragon Talisman,Rapid Fire +3,Dragon Res +12,0,2
23819,Timeworn Charm,Queen Talisman,Loading +4,Dragon Atk -3,0,2
8912,Timeworn Charm,King Talisman,Protection +1,Sharpness +3,0,2
65163,Timeworn Charm,King Talisman,Evasion +6,Sharpener -6,0,2
30163,Timeworn Charm,Queen Talisman,Debilitate +2,,0,2
14285,Timeworn Charm,Dragon Talisman,Dragon Atk +6,Expert -4,3,2
30366,Timeworn Charm,King Talisman,Fire Atk +2,KO +4,0,2
50013,Timeworn Charm,Queen Talisman,WindPress +1,,0,2
43646,Timeworn Charm,Dragon Talisman,Rapid Fire +5,,2,2
34225,Timeworn Charm,King Talisman,Awaken +6,ThunderRes -6,0,2
10204,Timeworn Charm,Queen Talisman,KO +4,,0,2
31103,Timeworn Charm,Dragon Talisman,Sheathe +6,Fate +2,0,2
48999,Timeworn Charm,King Talisman,PelletS Up +5,,0,2
61271,Timeworn Charm,Queen Talisman,Dragon Atk +1,,1,2
64164,Timeworn Charm,King Talisman,Sharpness +4,Sheathe -3,0,2
50428,Timeworn Charm,Dragon Talisman,Stamina +5,Blight Res +3,0,2
51323,Timeworn Charm,Queen Talisman,Will Recov +1,,2,2
12754,Timeworn Charm,Queen Talisman,Status +1,,0,2
22362,Timeworn Charm,Queen Talisman,HearProtct +2,,0,2
13932,Timeworn Charm,Dragon Talisman,Protection +6,Sharpness +2,0,2
33601,Timeworn Charm,Queen Talisman,Blight Res +3,BombStrUp -3,0,2
31106,Timeworn Charm,King Talisman,PunishDraw +4,,0,2
49527,Timeworn Charm,Dragon Talisman,PierceS Up +5,Ice Attack +5,0,2
23473,Timeworn Charm,King Talisman,Thundr Atk +6,Eating -3,2,2
13379,Timeworn Charm,Queen Talisman,Status +1,,1,2
1636,Timeworn Charm,Queen Talisman,PelletS Up +2,Sharpener -5,0,2
26484,Timeworn Charm,King Talisman,Carving +5,,1,2
20411,Timeworn Charm,Queen Talisman,Rapid Fire +1,Horn -5,0,2
62734,Timeworn Charm,King Talisman,HearProtct +5,Will Recov -2,0,2
60200,Timeworn Charm,King Talisman,Artisan +4,Carving +1,0,2
6394,Timeworn Charm,Dragon Talisman,Will Recov +5,Dragon Res +8,0,2
14173,Timeworn Charm,Queen Talisman,Crit Draw +1,,0,2
10654,Timeworn Charm,Dragon Talisman,Water Atk +7,Artisan +3,0,2
44940,Timeworn Charm,Dragon Talisman,WindPress +5,Status +3,0,2
517,Timeworn Charm,Queen Talisman,WindPress +3,Eating -3,0,2
25629,Timeworn Charm,King Talisman,FastCharge +5,,0,2
657,Timeworn Charm,Dragon Talisman,Status +6,Psychic +5,0,2
50269,Timeworn Charm,King Talisman,Crit Draw +4,,0,2
23339,Timeworn Charm,Dragon Talisman,Sharpness +5,Artisan +3,0,2
55158,Timeworn Charm,Queen Talisman,Rewards +2,,1,2
34084,Timeworn Charm,King Talisman,Loading +5,Blight Res +1,0,2
50751,Timeworn Charm,King Talisman,Eating +4,Hunger -1,0,2
42808,Timeworn Charm,King Talisman,Water Atk +7,Will Recov -3,1,2
17463,Timeworn Charm,Queen Talisman,Dragon Atk +2,KO -1,0,2
1427,Timeworn Charm,King Talisman,Eating +5,,0,2
55063,Timeworn Charm,King Talisman,Guard +5,,2,2
17364,Timeworn Charm,Queen Talisman,Status +3,PunishDraw -1,0,2
49366,Timeworn Charm,King Talisman,Recoil +5,Dragon Res -6,0,2
60500,Timeworn Charm,Dragon Talisman,Will Recov +6,,0,2
59194,Timeworn Charm,Queen Talisman,KO +1,,0,2
25427,Timeworn Charm,King Talisman,Stamina +3,,1,2
30468,Timeworn Charm,King Talisman,Sheathe +4,Defense -8,2,2
2602,Timeworn Charm,King Talisman,Stamina +4,,2,2
411,Timeworn Charm,King Talisman,Ice Attack +7,Stun -10,0,2
6973,Timeworn Charm,Queen Talisman,Blight Res +2,Guard +1,0,2
50714,Timeworn Charm,King Talisman,Fire Atk +6,Dragon Res -8,2,2
36296,Timeworn Charm,Queen Talisman,Will Recov +1,,2,2
47885,Timeworn Charm,Dragon Talisman,Evade Dist +4,HearProtct +2,0,2
61296,Timeworn Charm,Queen Talisman,Rec Level +3,Dragon Atk +2,0,2
3201,Timeworn Charm,King Talisman,Debilitate +4,WindPress +1,0,2
40472,Timeworn Charm,Dragon Talisman,Awaken +6,Status +4,0,2
63868,Timeworn Charm,King Talisman,FastCharge +3,Fate +1,0,2
63695,Timeworn Charm,King Talisman,Dragon Atk +6,,0,2
33247,Timeworn Charm,King Talisman,Eating +3,,2,2
34165,Timeworn Charm,Queen Talisman,PunishDraw +3,Rapid Fire -1,0,2
65007,Timeworn Charm,King Talisman,Reload Spd +4,,1,2
2707,Timeworn Charm,Dragon Talisman,KO +3,FastCharge +2,1,2
18891,Timeworn Charm,Queen Talisman,Guard +1,,1,2
56666,Timeworn Charm,King Talisman,Rewards +5,Sheathe -6,0,2
38040,Timeworn Charm,Dragon Talisman,Evade Dist +4,Carving +3,0,2
28014,Timeworn Charm,Dragon Talisman,Fencing +2,Evade Dist +4,0,2
28239,Timeworn Charm,King Talisman,Constitutn +3,Fencing +1,0,2
2476,Timeworn Charm,Queen Talisman,PelletS Up +3,,0,2
43598,Timeworn Charm,King Talisman,Evasion +6,,0,2
